Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo,ENERGY STAR Score
2022,1958,1.0,0,50.0,9.4,,2.8,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,,,,40.716907,-73.996746,102.0,41.0,10.270731447824094,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1931,1.0,100,50.0,17.8,42.2,5.3,,0.0,0.0,0.0,100.0,100.0,0.41194,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,,,,40.727666,-73.9428,301.0,58901.0,10.502681132721646,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1912,1.0,100,50.0,28.8,44.6,8.4,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.794327,-73.941345,111.0,180.0,9.417191926513414,0.0,3.912023005428146,,0.0,0.0,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1985,1.0,100,50.0,64.9,73.1,6.2,0.5,0.0,0.0,0.0,90.0,90.0,0.33,0.33,0.0,0.0,1653.3,1653.3,10.0,7.0,3.0,0.0,,,,40.745074,-73.992039,105.0,95.0,10.724478104555958,0.0,3.912023005428146,14.755009835892963,2.302585092994046,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1900,1.0,100,50.0,47.2,46.9,11.6,0.1,0.0,0.0,0.0,90.0,100.0,0.52951,0.0,15.0,0.52951,,,8.0,8.0,0.0,0.0,,,,40.737171,-73.992253,105.0,52.0,10.25160599379174,0.0,3.912023005428146,12.43320821811392,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1910,1.0,100,50.0,17.5,46.8,3.0,0.1,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.71307,-73.993821,103.0,8.0,9.957502140842367,0.0,3.912023005428146,11.945934401639471,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2012,1.0,85,50.0,25.4,42.3,7.3,0.0,0.0,0.0,0.0,100.0,100.0,0.31148,0.0,11.0,0.31148,508.7,508.7,6.0,6.0,0.0,0.0,,,,40.721293,-73.995606,102.0,41.0,10.472063081843023,0.0,3.912023005428146,7.90100705199242,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1923,1.0,80,50.0,96.6,114.5,3.3,0.9,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,,,,40.800041,-73.968107,107.0,191.0,11.448408276938439,0.0,3.912023005428146,15.982115548403575,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1909,1.0,100,50.0,69.5,86.0,3.6,0.6,0.0,0.0,0.0,100.0,100.0,0.34555,0.34555,0.0,0.0,,,8.0,5.0,3.0,0.0,,,,40.704959,-74.011902,101.0,9.0,10.860747468097681,0.0,3.912023005428146,14.936210410491237,2.0794415416798357,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1930,1.0,100,50.0,21.5,30.8,1.8,0.2,0.0,0.0,0.0,,,,,,,64.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.647838,-73.956695,314.0,794.0,11.16761427968181,0.0,3.912023005428146,13.897919694204992,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2001,9.0,100,50.0,44.2,41.5,8.2,0.2,0.0,0.0,0.0,,,,,,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,40.658885,-74.006762,307.0,1802.0,14.682400519286858,2.1972245773362196,3.912023005428146,18.345153471838024,2.995732273553991,2.995732273553991,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2013,1.0,100,50.0,75.6,76.0,6.1,0.6,0.0,0.0,0.0,100.0,100.0,0.70175,0.0,18.0,0.70175,2102.7,2102.7,6.0,6.0,0.0,0.0,,,,40.760503,-73.93932,401.0,43.0,10.152298850598916,0.0,3.912023005428146,14.137956310352346,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1971,1.0,100,50.0,89.5,58.4,18.0,0.3,0.0,0.0,0.0,,,,,,,880.5,880.5,3.0,3.0,0.0,0.0,,,,40.686296,-73.983223,302.0,41.0,10.277255573901037,0.0,3.912023005428146,13.610684462998199,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1930,1.0,100,50.0,59.6,,16.6,0.0,0.0,0.0,0.0,,,,,,,106.9,106.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.801198,-73.908954,201.0,1903.0,10.477006245640542,0.0,3.912023005428146,11.545624961133244,1.3862943611198906,1.3862943611198906,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1923,1.0,100,50.0,84.0,81.9,5.6,0.7,0.0,0.0,0.0,100.0,100.0,0.64853,0.64853,0.0,0.0,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,40.785532,-73.977904,107.0,171.0,11.905143212992764,0.0,3.912023005428146,16.117179841733037,2.5649493574615367,2.5649493574615367,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2001,1.0,100,50.0,66.6,69.9,9.3,0.4,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,,,,,10.586584397242571,0.0,3.912023005428146,14.13911471194578,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1930,1.0,100,50.0,67.2,71.7,5.4,0.0,0.0,0.0,0.0,90.0,100.0,0.27881,0.11152,5.0,0.09294,974.7,974.7,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.77661,-73.962782,108.0,142.0,10.893028746149875,0.0,3.912023005428146,10.606461293913808,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1986,1.0,100,50.0,48.6,,3.2,0.4,0.0,0.0,0.0,,,,,,,136.8,136.8,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.776468,-73.898965,401.0,12301.0,11.513205425777544,0.0,3.912023005428146,15.145151786391724,1.791759469228055,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1938,1.0,100,50.0,99.2,85.6,5.8,0.1,0.0,0.0,0.0,90.0,100.0,0.97608,0.97608,0.0,0.0,8028.8,8028.8,11.0,11.0,0.0,0.0,,,,40.745405,-73.984662,105.0,74.0,11.650467553988712,0.0,3.912023005428146,13.985590828335875,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1972,1.0,100,50.0,71.8,48.9,19.6,0.0,0.0,0.0,0.0,,,,,,,530.6,530.6,3.0,3.0,0.0,0.0,,,,40.674522,-73.795725,412.0,182.0,9.894144037532975,0.0,3.912023005428146,11.860761460241756,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1998,1.0,100,50.0,148.9,83.7,20.4,0.8,0.0,0.0,0.0,,,,,,,10837.0,10837.0,3.0,3.0,0.0,0.0,,,,40.670746,-73.912932,316.0,924.0,11.56383718656814,0.0,3.912023005428146,15.936149679623316,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2001,1.0,100,50.0,122.1,90.0,5.4,1.2,0.0,0.0,0.0,0.0,0.0,0.927,0.0,16.0,0.927,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.808986,-73.913741,201.0,33.0,9.756146964637418,0.0,3.912023005428146,14.399071083082143,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1971,1.0,100,50.0,34.7,47.0,10.5,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,,,,40.824823,-73.896839,202.0,131.0,9.903487552536127,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1986,1.0,100,50.0,102.0,86.5,5.4,0.9,0.0,0.0,0.0,100.0,100.0,1.2,0.0,0.0,0.0,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.825131,-73.889594,202.0,119.0,9.72913416539135,0.0,3.912023005428146,14.155352823937946,1.6094379124341003,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1992,2.0,95,50.0,20.9,83.4,6.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.626017,-74.156541,501.0,30302.0,11.928354105164557,0.6931471805599453,3.912023005428146,11.551184177087318,1.9459101490553132,1.9459101490553132,-inf,-inf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2022,1991,1.0,100,50.0,87.3,40.0,25.6,,0.0,0.0,0.0,,,,,,,19411.3,19411.3,1.0,1.0,0.0,0.0,,,,40.779327,-73.953627,108.0,14802.0,10.786779773146707,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1952,1.0,100,50.0,21.0,42.2,6.2,,0.0,0.0,0.0,100.0,100.0,0.93271,0.0,835.0,0.48859,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.647017,-73.896645,318.0,982.0,14.351418962097728,0.0,3.912023005428146,,0.0,0.0,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1989,1.0,100,50.0,62.0,69.9,6.5,0.4,0.0,0.0,0.0,90.0,100.0,0.90553,0.90553,0.0,0.0,6421.3,6421.3,6.0,6.0,0.0,0.0,,,,40.737141,-73.994212,105.0,54.0,11.904825650786753,0.0,3.912023005428146,15.67140216889396,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
